t;Respiration;GSR;Temperature;CFM
16.094;-10.199;-44.244;29.392;73.000
16.125;-10.160;-44.244;29.392;73.000
16.156;-10.098;-44.244;29.392;73.000
16.188;-10.098;-44.244;29.392;73.000
16.219;-10.067;-44.244;29.392;73.000
16.250;-9.989;-44.244;29.392;73.000
16.281;-9.965;-44.244;29.392;73.000
16.313;-9.887;-44.244;29.392;73.000
16.344;-9.833;-44.244;29.392;73.000
16.375;-9.848;-44.244;29.392;73.000
16.406;-9.848;-44.244;29.392;73.000
16.438;-9.786;-44.244;29.392;73.000
16.469;-9.763;-44.244;29.392;73.000
16.500;-9.708;-44.244;29.392;73.000
16.531;-9.677;-44.244;29.392;73.000
16.563;-9.677;-44.244;29.392;73.000
16.594;-9.638;-44.244;29.392;73.000
16.625;-8.663;-44.244;29.392;73.000
16.656;-8.468;-44.244;29.392;73.000
16.688;-9.856;-44.244;29.392;73.000
16.719;-10.285;-44.244;29.392;73.000
16.750;-10.145;-44.244;29.392;73.000
16.781;-9.981;-44.244;29.392;73.000
16.813;-9.872;-44.244;29.392;73.000
16.844;-9.778;-44.244;29.392;73.000
16.875;-9.724;-44.244;29.392;73.000
16.906;-9.607;-44.244;29.392;73.000
16.938;-9.575;-44.244;29.392;73.000
16.969;-9.513;-44.244;29.392;73.000
17.000;-9.482;-44.244;29.392;73.000
17.031;-9.482;-44.244;29.392;73.000
17.063;-9.575;-44.244;29.392;73.000
17.094;-9.536;-44.244;29.392;73.000
17.125;-9.490;-44.244;29.392;73.000
17.156;-9.497;-44.244;29.392;73.000
17.188;-9.552;-44.244;29.380;73.000
17.219;-9.568;-44.244;29.392;73.000
17.250;-9.583;-44.244;29.392;73.000
17.281;-9.630;-44.244;29.392;73.000
17.313;-9.653;-44.244;29.392;73.000
17.344;-9.685;-44.244;29.392;73.000
17.375;-9.755;-44.244;29.392;73.000
17.406;-9.763;-44.244;29.392;73.000
17.438;-9.809;-44.244;29.392;73.000
17.469;-9.864;-44.244;29.392;73.000
17.500;-9.497;-44.244;29.392;73.000
17.531;-9.302;-44.244;29.380;73.000
17.563;-9.716;-44.244;29.392;73.000
17.594;-10.301;-44.244;29.380;73.000
17.625;-10.839;-44.244;29.380;73.000
17.656;-10.745;-44.244;29.392;73.000
17.688;-10.667;-44.244;29.392;73.000
17.719;-10.589;-44.244;29.380;73.000
17.750;-10.566;-44.257;29.392;73.000
17.781;-10.496;-44.257;29.392;73.000
17.813;-10.472;-44.257;29.392;73.000
17.844;-10.418;-44.257;29.380;73.000
17.875;-10.379;-44.257;29.392;73.000
17.906;-10.332;-44.257;29.380;73.000
17.938;-10.348;-44.257;29.380;73.000
17.969;-10.355;-44.257;29.380;73.000
18.000;-10.379;-44.257;29.380;73.000
18.031;-10.355;-44.257;29.380;73.000
18.063;-10.355;-44.257;29.380;73.000
18.094;-10.340;-44.257;29.380;73.000
18.125;-10.332;-44.257;29.380;73.000
18.156;-10.316;-44.257;29.380;73.000
18.188;-10.324;-44.257;29.380;73.000
18.219;-10.324;-44.257;29.380;73.000
18.250;-10.309;-44.257;29.380;73.000
18.281;-10.316;-44.257;29.380;73.000
18.313;-10.309;-44.257;29.380;73.000
18.344;-10.301;-44.257;29.380;73.000
18.375;-9.708;-44.257;29.380;73.000
18.406;-9.552;-44.257;29.380;73.000
18.438;-10.855;-44.257;29.380;73.000
18.469;-10.777;-44.257;29.380;73.000
18.500;-10.714;-44.257;29.380;73.000
18.531;-10.652;-44.257;29.380;73.000
18.563;-10.605;-44.257;29.380;73.000
18.594;-10.519;-44.257;29.380;73.000
18.625;-10.496;-44.257;29.380;73.000
18.656;-10.441;-44.257;29.380;73.000
18.688;-10.426;-44.257;29.380;73.000
18.719;-10.387;-44.257;29.380;73.000
18.750;-10.348;-44.257;29.380;73.000
18.781;-10.332;-44.257;29.380;73.000
18.813;-10.340;-44.257;29.380;73.000
18.844;-10.309;-44.257;29.380;73.000
18.875;-10.277;-44.257;29.380;73.000
18.906;-10.262;-44.257;29.380;73.000
18.938;-10.231;-44.257;29.380;72.000
18.969;-10.223;-44.257;29.380;72.000
19.000;-10.184;-44.257;29.380;72.000
19.031;-10.160;-44.257;29.380;72.000
19.063;-10.121;-44.257;29.380;72.000
19.094;-10.098;-44.257;29.380;72.000
19.125;-10.043;-44.257;29.380;72.000
19.156;-10.036;-44.257;29.380;72.000
19.188;-9.981;-44.257;29.380;72.000
19.219;-9.950;-44.257;29.380;72.000
19.250;-9.029;-44.257;29.380;72.000
19.281;-9.864;-44.257;29.367;72.000
19.313;-10.472;-44.257;29.380;72.000
19.344;-10.355;-44.257;29.380;72.000
19.375;-10.277;-44.257;29.380;72.000
19.406;-10.192;-44.257;29.380;72.000
19.438;-10.090;-44.257;29.380;72.000
19.469;-10.012;-44.257;29.367;72.000
19.500;-9.942;-44.257;29.367;72.000
19.531;-9.880;-44.257;29.380;72.000
19.563;-9.825;-44.257;29.380;72.000
19.594;-9.755;-44.257;29.380;72.000
19.625;-9.708;-44.257;29.367;72.000
19.656;-9.716;-44.257;29.367;72.000
