t;Respiration;GSR;Temperature;CFM
17.625;-18.670;-39.139;22.923;78.000
17.656;-18.670;-39.139;22.923;78.000
17.688;-18.670;-39.139;22.923;78.000
17.719;-18.670;-39.139;22.923;78.000
17.750;-18.670;-39.139;22.923;78.000
17.781;-18.670;-39.139;22.923;78.000
17.813;-18.670;-39.139;22.923;77.000
17.844;-18.670;-39.139;22.923;77.000
17.875;-18.670;-39.139;22.923;77.000
17.906;-18.670;-39.139;22.923;77.000
17.938;-18.670;-39.152;22.923;77.000
17.969;-18.670;-39.152;22.923;77.000
18.000;-18.670;-39.152;22.923;77.000
18.031;-18.670;-39.152;22.923;77.000
18.063;-18.670;-39.152;22.923;77.000
18.094;-18.670;-39.152;22.923;77.000
18.125;-18.670;-39.152;22.923;77.000
18.156;-18.670;-39.164;22.923;77.000
18.188;-18.670;-39.164;22.923;77.000
18.219;-18.670;-39.164;22.923;77.000
18.250;-18.670;-39.164;22.923;77.000
18.281;-18.670;-39.164;22.923;77.000
18.313;-18.670;-39.164;22.923;77.000
18.344;-18.670;-39.164;22.923;77.000
18.375;-18.670;-39.164;22.923;77.000
18.406;-18.670;-39.177;22.923;77.000
18.438;-18.670;-39.177;22.923;77.000
18.469;-18.670;-39.177;22.923;77.000
18.500;-18.670;-39.177;22.923;77.000
18.531;-18.670;-39.177;22.923;77.000
18.563;-18.670;-39.177;22.923;77.000
18.594;-18.670;-39.177;22.923;77.000
18.625;-18.670;-39.177;22.923;77.000
18.656;-18.670;-39.177;22.923;77.000
18.688;-18.670;-39.189;22.923;77.000
18.719;-18.670;-39.189;22.923;77.000
18.750;-18.670;-39.189;22.923;77.000
18.781;-18.670;-39.189;22.923;77.000
18.813;-18.670;-39.189;22.923;77.000
18.844;-18.670;-39.189;22.923;77.000
18.875;-18.670;-39.202;22.923;77.000
18.906;-18.639;-39.202;22.923;77.000
18.938;-18.592;-39.202;22.923;77.000
18.969;-18.538;-39.202;22.923;77.000
19.000;-18.491;-39.202;22.923;77.000
19.031;-18.413;-39.202;22.923;77.000
19.063;-18.374;-39.202;22.923;77.000
19.094;-18.327;-39.202;22.923;77.000
19.125;-18.257;-39.202;22.923;77.000
19.156;-18.163;-39.214;22.923;77.000
19.188;-18.116;-39.214;22.923;77.000
19.219;-18.085;-39.214;22.923;77.000
19.250;-18.077;-39.214;22.923;77.000
19.281;-18.023;-39.214;22.923;77.000
19.313;-17.992;-39.214;22.923;77.000
19.344;-17.976;-39.214;22.923;77.000
19.375;-17.921;-39.227;22.923;76.000
19.406;-17.921;-39.227;22.923;76.000
19.438;-17.929;-39.227;22.923;76.000
19.469;-17.945;-39.227;22.923;76.000
19.500;-17.960;-39.227;22.923;76.000
19.531;-18.038;-39.227;22.923;76.000
19.563;-18.031;-39.227;22.923;76.000
19.594;-18.077;-39.239;22.923;76.000
19.625;-18.109;-39.239;22.923;76.000
19.656;-18.194;-39.239;22.923;76.000
