t;Respiration;GSR;Temperature;CFM
20.375;-7.82;-43.206;32.858;79
20.406;-7.805;-43.206;32.858;79
20.438;-7.82;-43.206;32.858;79
20.469;-7.781;-43.206;32.858;79
20.500;-7.758;-43.206;32.858;79
20.531;-7.735;-43.218;32.858;79
20.563;-8.008;-43.206;32.871;79
20.594;-7.976;-43.206;32.858;79
20.625;-7.93;-43.218;32.858;79
20.656;-7.891;-43.218;32.858;79
20.688;-7.867;-43.218;32.858;79
20.719;-7.82;-43.218;32.858;79
20.750;-7.727;-43.218;32.858;79
20.781;-7.649;-43.231;32.871;79
20.813;-7.516;-43.231;32.858;79
20.844;-7.438;-43.231;32.858;79
20.875;-7.415;-43.243;32.871;79
20.906;-7.423;-43.243;32.858;79
20.938;-7.407;-43.243;32.858;79
20.969;-7.337;-43.243;32.858;79
21.000;-7.485;-43.243;32.858;79
21.031;-7.384;-43.243;32.858;79
21.063;-7.282;-43.243;32.871;79
21.094;-7.134;-43.243;32.858;79
21.125;-6.978;-43.243;32.858;79
21.156;-6.845;-43.243;32.858;79
21.188;-6.697;-43.243;32.858;79
21.219;-6.541;-43.256;32.871;79
21.250;-6.377;-43.256;32.871;79
21.281;-6.198;-43.256;32.858;79
21.313;-6.026;-43.268;32.871;79
21.344;-5.886;-43.268;32.858;79
21.375;-5.722;-43.268;32.858;79
21.406;-5.582;-43.268;32.871;79
21.438;-5.668;-43.268;32.871;79
21.469;-5.465;-43.268;32.871;79
21.500;-5.262;-43.268;32.858;79
21.531;-5.051;-43.268;32.871;79
21.563;-4.934;-43.268;32.858;79
21.594;-4.794;-43.268;32.858;79
21.625;-4.732;-43.268;32.858;79
